i,x_inf,x_sup,theta_inf,theta_sup,lam2_sup,lam3_inf,isOK
6661,0.50938509600000004,0.50974606099999997,1.0304434680000001,1.03142361,124.53008887796365,125.5919470456554,OK
6662,0.50974606099999997,0.51010702699999999,1.0304434680000001,1.03142361,124.45483201565632,125.49140653472271,OK
6663,0.51010702699999999,0.51046799200000004,1.0304434680000001,1.03142361,124.37893335371641,125.39199983743032,OK
6664,0.51046799200000004,0.51082895699999997,1.0304434680000001,1.03142361,124.30235559725615,125.29376879021089,OK
6665,0.51082895699999997,0.51118992200000002,1.0304434680000001,1.03142361,124.22506017222142,125.19675181085952,OK
6666,0.51118992200000002,0.51155088800000004,1.0304434680000001,1.03142361,124.14700969316719,125.10098264264857,OK
6667,0.51155088800000004,0.51191185299999997,1.0304434680000001,1.03142361,124.06816790236675,125.00649361468831,OK
6668,0.51191185299999997,0.51227281800000002,1.0304434680000001,1.03142361,123.98850112831333,124.91331403996506,OK
6669,0.51227281800000002,0.51263378299999995,1.0304434680000001,1.03142361,123.90797750244678,124.82146278406535,OK
6670,0.51263378299999995,0.51299474899999997,1.0304434680000001,1.03142361,123.82656862686254,124.73095882301007,OK
6671,0.51299474899999997,0.51335571400000002,1.0304434680000001,1.03142361,123.74424960408464,124.64180975546424,OK
6672,0.51335571400000002,0.51371667899999995,1.0304434680000001,1.03142361,123.66100072524205,124.55401894004936,OK
6673,0.51371667899999995,0.514077644,1.0304434680000001,1.03142361,123.57680645928455,124.46758228918939,OK
6674,0.514077644,0.51443861000000002,1.0304434680000001,1.03142361,123.49165651649434,124.38248917404684,OK
6675,0.5,0.50033994699999995,1.03142361,1.0324037509999999,126.15240476727699,128.12601761136378,OK
6676,0.50033994699999995,0.50067989300000004,1.03142361,1.0324037509999999,126.08812214878438,128.0149821218952,OK
6677,0.50067989300000004,0.50101983999999999,1.03142361,1.0324037509999999,126.02379142135895,127.90433327633811,OK
6678,0.50101983999999999,0.50135978599999997,1.03142361,1.0324037509999999,125.95940318254686,127.79407949216909,OK
6679,0.50135978599999997,0.50169973300000004,1.03142361,1.0324037509999999,125.89494812958208,127.68423196656491,OK
6680,0.50169973300000004,0.50203967999999999,1.03142361,1.0324037509999999,125.83041564224321,127.57480291553561,OK
6681,0.50203967999999999,0.50237962599999997,1.03142361,1.0324037509999999,125.76579493812585,127.46580466235922,OK
6682,0.50237962599999997,0.50271957300000003,1.03142361,1.0324037509999999,125.70107444112914,127.35725211672161,OK
6683,0.50271957300000003,0.50305951999999998,1.03142361,1.0324037509999999,125.63624129329953,127.24915960031376,OK
6684,0.50305951999999998,0.50339946599999996,1.03142361,1.0324037509999999,125.57128221969326,127.14154448878608,OK
6685,0.50339946599999996,0.50373941300000002,1.03142361,1.0324037509999999,125.50618306207083,127.0344210193478,OK
6686,0.50373941300000002,0.504079359,1.03142361,1.0324037509999999,125.44092814171049,126.92781097851676,OK
6687,0.504079359,0.50441930599999996,1.03142361,1.0324037509999999,125.37550144007928,126.82173387474147,OK
6688,0.50441930599999996,0.50475925300000002,1.03142361,1.0324037509999999,125.30988505998542,126.71621019603901,OK
6689,0.50475925300000002,0.505099199,1.03142361,1.0324037509999999,125.24406064049765,126.61126403762717,OK
6690,0.505099199,0.50543914599999995,1.03142361,1.0324037509999999,125.17800820219301,126.50691982438829,OK
6691,0.50543914599999995,0.50577909200000004,1.03142361,1.0324037509999999,125.11170610287465,126.40320419643953,OK
6692,0.50577909200000004,0.50611903899999999,1.03142361,1.0324037509999999,125.04513221699069,126.30014620898845,OK
6693,0.50611903899999999,0.50645898600000006,1.03142361,1.0324037509999999,124.97826202304213,126.19777560001623,OK
6694,0.50645898600000006,0.50679893200000004,1.03142361,1.0324037509999999,124.91106995854506,126.09612507237678,OK
6695,0.50679893200000004,0.50713887899999999,1.03142361,1.0324037509999999,124.84352985311878,125.99522840222899,OK
6696,0.50713887899999999,0.50747882600000005,1.03142361,1.0324037509999999,124.77561268763695,125.89511912558294,OK
6697,0.50747882600000005,0.50781877200000003,1.03142361,1.0324037509999999,124.70728835918183,125.79583698014073,OK
6698,0.50781877200000003,0.50815871899999998,1.03142361,1.0324037509999999,124.6385261126723,125.69741992651251,OK
6699,0.50815871899999998,0.50849866499999996,1.03142361,1.0324037509999999,124.56929271747353,125.59990668530172,OK
6700,0.50849866499999996,0.50883861200000002,1.03142361,1.0324037509999999,124.49955478183601,125.50333789579365,OK
6701,0.50883861200000002,0.50917855899999998,1.03142361,1.0324037509999999,124.42927699047375,125.40775395562312,OK
6702,0.50917855899999998,0.50951850499999995,1.03142361,1.0324037509999999,124.35842395832204,125.31319760857176,OK
6703,0.50951850499999995,0.50985845200000002,1.03142361,1.0324037509999999,124.28695915407617,125.21970846221566,OK
6704,0.50985845200000002,0.510198398,1.03142361,1.0324037509999999,124.21484637824857,125.12732416441676,OK
6705,0.510198398,0.51053834499999995,1.03142361,1.0324037509999999,124.14204959444523,125.03608091476057,OK
6706,0.51053834499999995,0.51087829200000001,1.03142361,1.0324037509999999,124.06853287450107,124.94601521919331,OK
6707,0.51087829200000001,0.51121823799999999,1.03142361,1.0324037509999999,123.99426218258066,124.85715439400514,OK
6708,0.51121823799999999,0.51155818500000005,1.03142361,1.0324037509999999,123.91920522375378,124.76952679792751,OK
6709,0.51155818500000005,0.51189813200000001,1.03142361,1.0324037509999999,123.84333145152429,124.68315022655689,OK
6710,0.51189813200000001,0.51223807799999999,1.03142361,1.0324037509999999,123.76661391169003,124.59804300858647,OK
6711,0.51223807799999999,0.51257802500000005,1.03142361,1.0324037509999999,123.68902928772683,124.51420999234168,OK
6712,0.51257802500000005,0.51291797100000003,1.03142361,1.0324037509999999,123.61055780277887,124.43165699131985,OK
6713,0.51291797100000003,0.51325791799999998,1.03142361,1.0324037509999999,123.53118517602121,124.35037575037805,OK
6714,0.51325791799999998,0.51359786500000004,1.03142361,1.0324037509999999,123.45090098410103,124.27035105690564,OK
6715,0.5,0.500318916,1.0324037509999999,1.033383892,125.94239329741825,127.76826667393242,OK
6716,0.500318916,0.50063783100000003,1.0324037509999999,1.033383892,125.88226630752014,127.66444738658252,OK
6717,0.50063783100000003,0.50095674700000004,1.0324037509999999,1.033383892,125.82208805192909,127.5609776646227,OK
6718,0.50095674700000004,0.50127566300000004,1.0324037509999999,1.033383892,125.76184982009575,127.45786668023408,OK
6719,0.50127566300000004,0.50159457799999996,1.0324037509999999,1.033383892,125.70154275160728,127.35512618028179,OK
6720,0.50159457799999996,0.50191349399999996,1.0324037509999999,1.033383892,125.64115743297715,127.25276516996423,OK
6721,0.50191349399999996,0.50223240999999996,1.0324037509999999,1.033383892,125.58068321914689,127.15079623546478,OK
6722,0.50223240999999996,0.50255132499999999,1.0324037509999999,1.033383892,125.5201093329664,127.04923533774716,OK
6723,0.50255132499999999,0.502870241,1.0324037509999999,1.033383892,125.45942420943763,126.9480928639472,OK
6724,0.502870241,0.503189157,1.0324037509999999,1.033383892,125.398614891756,126.84738773777198,OK
6725,0.503189157,0.50350807200000003,1.0324037509999999,1.033383892,125.33766815909974,126.74713363297985,OK
6726,0.50350807200000003,0.50382698800000003,1.0324037509999999,1.033383892,125.27656979274884,126.64735099951322,OK
6727,0.50382698800000003,0.50414590400000003,1.0324037509999999,1.033383892,125.21530409067495,126.54805697609171,OK
6728,0.50414590400000003,0.50446481899999995,1.0324037509999999,1.033383892,125.15385476710509,126.44927269063777,OK
6729,0.50446481899999995,0.50478373499999996,1.0324037509999999,1.033383892,125.09220465797929,126.35102107216119,OK
6730,0.50478373499999996,0.50510265099999996,1.0324037509999999,1.033383892,125.03033439800862,126.25332556407433,OK
6731,0.50510265099999996,0.50542156599999999,1.0324037509999999,1.033383892,124.96822422077636,126.15621295467763,OK
6732,0.50542156599999999,0.50574048199999999,1.0324037509999999,1.033383892,124.90585319473352,126.05970776031432,OK
6733,0.50574048199999999,0.50605939700000002,1.0324037509999999,1.033383892,124.84319824107739,125.96383964112455,OK
6734,0.50605939700000002,0.50637831300000002,1.0324037509999999,1.033383892,124.78023553990789,125.86864135269316,OK
6735,0.50637831300000002,0.50669722900000003,1.0324037509999999,1.033383892,124.71693987927671,125.77414217694948,OK
6736,0.50669722900000003,0.50701614399999995,1.0324037509999999,1.033383892,124.65328452721192,125.68037875688115,OK
6737,0.50701614399999995,0.50733505999999995,1.0324037509999999,1.033383892,124.58924115285363,125.58738608415929,OK
6738,0.50733505999999995,0.50765397599999995,1.0324037509999999,1.033383892,124.52478019511801,125.49519975848025,OK
6739,0.50765397599999995,0.50797289099999998,1.0324037509999999,1.033383892,124.45987095927488,125.40385808916034,OK
6740,0.50797289099999998,0.50829180699999998,1.0324037509999999,1.033383892,124.39448174170266,125.31340076796199,OK
6741,0.50829180699999998,0.50861072299999999,1.0324037509999999,1.033383892,124.32857921037747,125.22386704086239,OK
6742,0.50861072299999999,0.50892963800000002,1.0324037509999999,1.033383892,124.26212994665011,125.13529407786781,OK
6743,0.50892963800000002,0.50924855400000002,1.0324037509999999,1.033383892,124.1950995140715,125.04772180657173,OK
6744,0.50924855400000002,0.50956747000000002,1.0324037509999999,1.033383892,124.12745360508347,124.96118678878101,OK
6745,0.50956747000000002,0.50988638500000005,1.0324037509999999,1.033383892,124.05915800825585,124.87572409263284,OK
6746,0.50988638500000005,0.51020530100000006,1.0324037509999999,1.033383892,123.99017932524234,124.79136521406507,OK
6747,0.51020530100000006,0.51052421699999995,1.0324037509999999,1.033383892,123.92048466524727,124.70813913962553,OK
6748,0.51052421699999995,0.51084313199999998,1.0324037509999999,1.033383892,123.85004338346047,124.6260711039736,OK
6749,0.51084313199999998,0.51116204799999998,1.0324037509999999,1.033383892,123.77882716534407,124.54517729653348,OK
6750,0.51116204799999998,0.51148096399999998,1.0324037509999999,1.033383892,123.70680966670071,124.46547407079268,OK
6751,0.51148096399999998,0.51179987900000001,1.0324037509999999,1.033383892,123.63396881516036,124.38696931102371,OK
6752,0.51179987900000001,0.51211879500000002,1.0324037509999999,1.033383892,123.56028627360047,124.30966206924226,OK
6753,0.51211879500000002,0.51243771100000002,1.0324037509999999,1.033383892,123.48574749687913,124.23354149683949,OK
6754,0.51243771100000002,0.51275662600000005,1.0324037509999999,1.033383892,123.41034304905924,124.15860982291818,OK
6755,0.5,0.50029787199999998,1.033383892,1.034364034,125.7327938992175,127.41136188863302,OK
6756,0.50029787199999998,0.50059574500000004,1.033383892,1.034364034,125.67680092111958,127.31471685080221,OK
6757,0.50059574500000004,0.50089361700000001,1.033383892,1.034364034,125.62075407935568,127.21838672473774,OK
6758,0.50089361700000001,0.50119148999999996,1.033383892,1.034364034,125.56464599253869,127.12238007797795,OK
6759,0.50119148999999996,0.50148936200000005,1.033383892,1.034364034,125.50846785665229,127.02670757489739,OK
6760,0.50148936200000005,0.50178723400000003,1.033383892,1.034364034,125.45221110590818,126.93137965849048,OK
6761,0.50178723400000003,0.50208510699999997,1.033383892,1.034364034,125.39586599872425,126.83640684221173,OK
6762,0.50208510699999997,0.50238297899999995,1.033383892,1.034364034,125.33942208729731,126.74180476541719,OK
6763,0.50238297899999995,0.50268085100000004,1.033383892,1.034364034,125.28286883744835,126.64758423078599,OK
6764,0.50268085100000004,0.50297872399999999,1.033383892,1.034364034,125.22619429454419,126.55376037326751,OK
6765,0.50297872399999999,0.50327659599999996,1.033383892,1.034364034,125.16938574228202,126.46034959219021,OK
6766,0.50327659599999996,0.50357446900000002,1.033383892,1.034364034,125.11243018435931,126.36736826765333,OK
6767,0.50357446900000002,0.503872341,1.033383892,1.034364034,125.05531283915974,126.27483451419444,OK
6768,0.503872341,0.50417021299999998,1.033383892,1.034364034,124.99801879629341,126.18276945168817,OK
6769,0.50417021299999998,0.50446808600000004,1.033383892,1.034364034,124.94053155223273,126.09119301643338,OK
6770,0.50446808600000004,0.50476595800000001,1.033383892,1.034364034,124.88283324334127,126.00012848092513,OK
6771,0.50476595800000001,0.50506383099999996,1.033383892,1.034364034,124.82490558136215,125.90960057932136,OK
6772,0.50506383099999996,0.50536170300000005,1.033383892,1.034364034,124.76672839131882,125.81963379294726,OK
6773,0.50536170300000005,0.50565957500000003,1.033383892,1.034364034,124.70828084800742,125.73025641721286,OK
6774,0.50565957500000003,0.50595744799999998,1.033383892,1.034364034,124.64954009365958,125.64149752304549,OK
6775,0.50595744799999998,0.50625531999999995,1.033383892,1.034364034,124.59048268980999,125.55338857472586,OK
6776,0.50625531999999995,0.50655319200000004,1.033383892,1.034364034,124.53108366625985,125.46596090222772,OK
6777,0.50655319200000004,0.50685106499999999,1.033383892,1.034364034,124.4713164353609,125.37925046228484,OK
6778,0.50685106499999999,0.50714893699999997,1.033383892,1.034364034,124.41115309772231,125.29329075004313,OK
6779,0.50714893699999997,0.50744681000000003,1.033383892,1.034364034,124.35056521389706,125.20811820095761,OK
6780,0.50744681000000003,0.507744682,1.033383892,1.034364034,124.28952238646559,125.12376957759837,OK
6781,0.507744682,0.50804255399999998,1.033383892,1.034364034,124.22799409021802,125.04028403921082,OK
6782,0.50804255399999998,0.50834042700000004,1.033383892,1.034364034,124.16594857876022,124.95769552496041,OK
6783,0.50834042700000004,0.50863829900000002,1.033383892,1.034364034,124.10335300443133,124.87604319822864,OK
6784,0.50863829900000002,0.50893617199999996,1.033383892,1.034364034,124.04017593931884,124.79536078386394,OK
6785,0.50893617199999996,0.50923404400000005,1.033383892,1.034364034,123.97638452469828,124.71568276057288,OK
6786,0.50923404400000005,0.50953191600000003,1.033383892,1.034364034,123.91194748276344,124.63703743125483,OK
6787,0.50953191600000003,0.50982978899999998,1.033383892,1.034364034,123.84683401002363,124.55945212223769,OK
6788,0.50982978899999998,0.51012766099999995,1.033383892,1.034364034,123.78101478368124,124.48294909572995,OK
6789,0.51012766099999995,0.51042553300000004,1.033383892,1.034364034,123.71446318625247,124.40754741584034,OK
6790,0.51042553300000004,0.51072340599999999,1.033383892,1.034364034,123.64715457124844,124.33325912897944,OK
6791,0.51072340599999999,0.51102127799999997,1.033383892,1.034364034,123.57906752008054,124.26008873305936,OK
6792,0.51102127799999997,0.51131915100000003,1.033383892,1.034364034,123.51018486309481,124.18803262649678,OK
6793,0.51131915100000003,0.511617023,1.033383892,1.034364034,123.44049264690995,124.11709662430349,OK
6794,0.511617023,0.51191489499999998,1.033383892,1.034364034,123.36998212019658,124.04726270916592,OK
6795,0.5,0.50027681700000004,1.034364034,1.0353441750000001,125.52360475421703,127.05530082965518,OK
6796,0.50027681700000004,0.50055363399999997,1.034364034,1.0353441750000001,125.4717239741328,126.96578675682444,OK
6797,0.50055363399999997,0.50083045000000004,1.034364034,1.0353441750000001,125.41978809240457,126.87655649320233,OK
6798,0.50083045000000004,0.50110726699999997,1.034364034,1.0353441750000001,125.36779015262857,126.78761573960718,OK
